9974 17471  4488  17480  4485  2815  5458  17470  13612  17806  207  16241  6791  17810  15783  13071  2180  9591  3482  14238  7836  5457  14224  201  17472  3878  15799  16491  612  5395  16423  9693  3519  9148  2217  17801  6091  13915  1511  15521  17696  16679  9252  2814  7259  17660  6098  12253  16894  5359  17800  4124  8733  941  943  7434  18498  2823  11891  4549  16244  17523  8196  16574  261  3  15519  9596  18496  14121  5462  18075  10135  15814  9772  10153  3516  13829  14119  3789  13292  4356  15812  15242  16972  9587  3883  3851  7024  10238  8333  2667  9679  4354  2146  13146  5347  16258  12872  9255  3780
9975 13061  18031  13818  13822  18020  2117  17457  15863  14234  15862  14235  3081  754  17456  15931  15151  6080  18472  14191  13343  18519  18467  16235  13037  17695  15292  2353  2528  16686  5610  7638  15146  12781  5718  10257  9781  7413  11354  3712  16431  7252  9969  16227  18620  150  3992  1375  15602  18630  17694  6491  15921  13580  3677  3938  10271  10667  16577  1976  7351  2144  18487  12018  16628  17458  5554  18672  18453  13682  2459  18481  7621  15603  3881  16688  15165  2358  13326  2430  9770  4931  2429  17132  4350  15166  15933  3899  6511  8609  13076  13088  16325  7619  18492  10477  8928  2475  15869  15110  849
9976 17470  6791  17480  10669  6091  17468  17474  17471  13163  6088  3516  6086  6604  818  6089  17475  17472  18075  6606  3851  17473  14224  3279  7541  826  5556  8240  4239  15868  2936  13602  8039  8822  13913  5458  11851  5952  13613  13292  207  5965  201  17399  17121  3482  13099  14226  7514  15864  6703  1273  2116  17806  9543  14141  17578  9591  869  11846  5379  3511  437  4741  16466  16972  7259  6707  197  5695  12829  4237  3071  7596  17409  3679  3678  6892  13825  3789  13290  2112  6586  14225  9574  8082  18473  17466  13612  18019  11889  4124  9693  16341  10658  3635  16322  18388  5457  3843  4166
9977 3271  7313  13825  18590  14227  17469  7324  15447  15298  3268  14226  15770  10670  17002  13267  16361  991  16559  1793  17460  14835  8718  1264  14832  17131  14769  152  13820  8711  16963  7027  13904  18426  15864  7825  1273  16486  18304  14776  3947  8776  15022  16879  3939  17138  9673  13826  14228  3510  15858  14289  12573  1647  1585  5272  4234  1345  13913  14225  15288  10685  14154  1104  18041  17474  3942  15309  3899  15818  18357  6795  5694  9362  6252  13587  1111  18045  5683  3077  1721  7637  13739  4488  5392  4723  9543  14770  5236  13372  4734  15285  5269  13588  14565  13855  3950  12094  17471  14773  13245
9978 16963  3942  13825  16340  1845  17131  15866  17575  4723  6484  16784  5846  5262  5089  17460  6508  5169  5139  1104  8885  14833  6488  5692  13435  9037  8850  761  7027  2994  1355  3271  16608  11312  12383  6905  7348  16818  16797  15819  16879  4749  5092  3515  1179  16978  16486  18564  6108  17139  16487  9362  1345  8897  15593  16343  6586  6328  8563  7318  5236  5274  18374  324  9495  13948  9673  3830  1171  17576  6089  5243  1111  8855  1343  3268  13068  9588  7667  13588  14835  5564  3950  8923  18312  10670  17444  13269  16655  13600  9721  10331  15118  3510  3484  7327  14220  17469  2115  9619  3004
9979 4225  17469  17697  10451  15866  15182  4226  5401  15249  17460  17441  17252  15871  4736  14228  13281  8283  8539  2299  9713  3845  4688  16191  11867  13828  9124  16788  16799  13221  9471  10669  15595  16393  15167  15115  4231  13063  2567  17305  16903  15433  8252  2119  5510  535  14627  2709  4137  15858  17411  9458  3731  9717  17194  4936  2189  13827  5505  3877  1035  17068  3515  14224  2089  5905  15854  9722  14226  10174  13286  15932  16340  16213  5402  17698  16558  15730  15134  5293  13062  2566  10928  5399  4757  18374  17471  15687  970  10341  6632  9490  17792  13067  4723  2806  2928  9130  3403  14190  9129
9980 17402  15049  17456  13221  15866  14225  8836  15864  5399  8610  14224  14226  324  13740  13741  7840  8615  6214  2119  11866  8612  5258  17460  15739  6576  3942  18473  14841  8770  6289  8825  3621  13828  9861  15096  9090  14778  17457  15686  15710  13290  18564  17413  15730  6313  14775  13777  8252  14781  4724  6315  238  2189  1752  5564  18468  15839  18640  15687  15709  17896  8240  4927  4160  5401  474  15711  14228  17137  14783  10843  476  4444  16060  1751  12773  13918  8409  16413  519  9362  8263  15987  3141  4493  4657  3412  2194  3052  13512  17747  13336  15854  14843  6791  15404  12117  11422  3079  284
9981 6719  13342  13286  3060  13560  9421  15810  17443  13388  8894  13743  15822  11147  17166  8138  8682  7071  3504  5834  4106  6473  15919  10752  15849  1162  15725  12565  13406  16427  13686  13377  4324  11161  6037  16897  14858  1957  5150  16896  12544  16270  6298  9409  3946  2543  8005  2803  5605  8538  13772  13829  2806  12317  13566  11761  13252  14210  8746  16693  2659  7078  4843  1031  1032  17009  10209  2820  17711  18501  13371  9424  16825  5620  3259  15131  11211  18424  13340  1343  15077  17546  16620  13016  17547  17409  3762  17410  15834  14523  14454  12182  1798  17825  9690  15090  12227  17824  5342  3936  1361
9982 13342  13743  7033  14234  14235  14572  16430  7071  15869  8623  3058  7035  6671  16577  11657  16992  16431  6156  17483  18257  12584  17481  2992  6899  1799  3824  15735  13061  11532  14563  2685  2820  15448  11618  8753  871  5421  15077  754  11654  15452  4521  14233  13286  14570  17482  857  2529  15741  10439  100  5095  3740  13560  17711  2181  16576  10124  17501  10349  767  2292  13580  17769  14454  16427  16351  6381  6382  5676  1931  13904  10257  14573  3786  2346  8682  13686  13880  12948  13706  4514  12555  12868  15294  15917  4994  6784  17502  3081  14424  14450  8780  3486  18466  8893  8705  16844  1183  5496
9983 13342  14234  14235  17482  16576  2820  3824  17483  10257  7033  8623  13560  13818  17481  3504  17392  15194  13758  754  3881  16351  16327  8005  8138  8121  871  18020  3943  8129  8493  1928  2181  2346  12584  11657  16480  6288  18031  6974  7437  15917  17501  13822  11654  14930  15919  13743  8894  16577  11660  694  2668  14233  18345  2659  6037  5255  4998  6899  394  12539  16686  6784  8220  16966  1799  10730  13880  7551  3786  16795  14572  12544  2144  16434  13730  15077  8682  6972  6298  12535  7071  7035  12018  2927  10126  5554  11618  6209  12231  3946  14236  13286  2806  16648  13580  5313  1269  17485  5001
9984 15362  10388  9518  4119  14503  9046  3791  4601  10571  4595  4117  17041  12800  15861  5497  13799  8032  10390  17216  11337  10562  9775  17484  9447  16230  15201  10387  145  17218  9445  4606  17042  15726  9056  3367  15715  14799  8336  4125  14923  10329  3558  10581  14798  11339  17217  14797  9845  10605  15712  15072  2721  8726  13028  15306  17425  10623  3788  12296  17139  15360  990  1472  13987  13032  17040  8347  16669  11619  56  16677  12361  9030  17426  525  15744  6176  13747  15713  14620  3273  3781  4530  13768  2251  1140  4139  981  14924  16345  6251  8542  9709  14238  8539  8453  3363  16347  5584  984
9985 15712  17373  15719  15715  15713  11209  15362  12719  11229  6089  18866  2721  13720  11213  13768  16258  2082  15718  4184  5459  10802  15970  15066  9518  3617  17650  18675  16669  10804  17372  5896  18677  16665  10387  15681  11438  5497  16261  8346  15750  11201  14006  1693  16735  8539  14503  18230  14005  12594  15933  2604  14797  5046  16646  12596  11519  15846  10801  17968  14799  17403  15984  8347  11432  1507  15684  16426  15646  11208  17484  12712  17336  16924  17431  4539  9706  13592  7835  9775  16919  2251  13105  10790  9049  8323  12474  16005  15971  17664  15575  10388  3896  5394  16923  11342  3583  2795  16367  3903  56
9986 15719  15362  15360  2213  17484  9445  16923  15721  10390  9447  6251  14841  4250  13210  9775  15715  8431  15180  719  9765  16678  16165  43  4245  14843  6524  16700  2721  834  14237  1495  13748  6716  9668  9672  5889  15793  17366  16460  15414  16602  6547  11229  3777  7037  3546  17664  637  3536  4154  3873  12835  8337  14736  12910  16919  8969  10329  16599  16596  15476  2218  10621  145  15713  18744  15889  2914  11409  14238  17041  15201  1503  15363  15712  2383  17669  15718  1421  8731  2082  3286  4117  2912  6244  15230  10387  12792  2681  17761  7972  12908  17649  15750  108  7588  14594  2816  4220  2172
9987 18679  5457  990  18673  2173  1958  984  10388  16971  8726  981  14923  16681  8896  10390  15715  16970  17553  4601  18232  14150  7446  1964  17041  10052  11436  16678  1335  14924  2383  15287  2143  8724  16680  17167  15718  2662  2575  5147  1340  8427  8903  17040  5912  18765  15719  8320  13775  14917  9706  15896  977  6182  3587  15085  4183  17626  10221  18439  14316  9775  17761  7742  16646  17163  16369  2666  2952  16677  16972  5965  9517  4644  14152  18766  3624  1961  9765  5405  6114  5065  6634  2926  268  12361  15970  17425  1339  7621  12618  10362  10117  15711  4237  9932  2234  9066  2925  4641  8182
9988 18679  16460  9066  2844  16665  2845  5147  16596  10390  16463  17373  16681  1111  9445  17161  15784  18673  11436  8780  8046  14656  8855  14316  5912  17167  8174  2213  3791  6182  10276  7903  9303  16669  6251  16701  5625  17626  1118  2456  9296  13844  2217  17484  10822  1658  593  3159  16707  17008  8182  16593  2218  8873  9272  17400  16353  18448  14296  7347  5992  2865  9518  6024  9056  1307  9517  15827  12618  6509  5986  2398  6176  3873  15907  15085  13850  8341  15560  6193  16355  16599  3546  14841  8835  15663  14458  7359  15796  17266  10933  4762  16238  4212  4947  7037  16167  8645  18496  6628  2383
9989 16677  17167  14841  4492  16678  16675  16674  18679  1059  14843  16969  10390  15715  5456  15319  5147  16463  16852  13212  8046  10470  17400  1070  8697  15745  16681  17161  2213  6095  9861  16707  15325  16209  10822  1307  15370  15324  7553  10223  15718  2865  42  8079  3432  12016  2975  8770  16568  17162  16981  9589  15747  12017  17815  1302  13396  43  2656  9864  16702  17595  3961  13606  10430  15379  18673  10476  7489  8064  2879  2292  9596  8273  13082  3825  15326  10221  2761  9445  6716  802  6470  8699  14842  10116  16156  17165  8263  13210  13482  8774  5625  5959  4963  17163  5966  6502  16152  5815  6084
9990 6645  13037  13342  13632  15795  7336  13761  13343  14192  16194  13775  6263  8118  6234  7351  16648  11920  16201  8493  18536  11454  12692  6080  16641  6092  17968  4646  3712  16686  3992  12730  11505  16663  1934  590  15372  16184  5534  5356  1963  8124  4437  3397  17228  6801  425  15367  682  5642  5459  7088  7330  18530  6468  10804  2867  16005  12732  5500  17979  8706  16235  6427  15602  5766  15977  13634  18669  15893  14472  8271  5859  15284  18232  17584  15640  18352  11512  4462  13170  15600  15933  16659  16227  12781  3396  16264  16656  9137  10882  699  1261  11925  16799  2575  15075  856  16812  15032  14260
9991 2987  16967  15717  6429  4458  9362  3285  8862  15840  5240  318  16289  12625  47  17152  9708  12762  17643  12731  13319  7673  7826  13876  14446  905  3563  12235  18356  17101  10305  11552  18076  13907  8537  15087  10218  14600  15843  16539  17022  13320  16204  6497  9689  16975  9367  8543  12242  5868  1345  3561  18198  15365  9678  16868  11066  8546  16674  6748  13985  5002  8714  16178  2989  16511  3160  15777  6260  10170  6032  7669  16508  8551  1905  13328  4716  8734  1898  12780  15719  18026  8187  4883  7748  18674  15713  9698  18656  14744  13448  5115  9694  8826  18594  6127  8069  986  16642  3681  15721
9992 17119  5868  16975  12961  15723  14832  15412  15081  8960  6185  15840  13320  2225  13439  15716  17118  15291  12849  6090  6122  18196  3176  6697  6500  17  2956  17335  15408  4315  7780  10167  5448  8639  5060  14165  13420  13428  817  17455  13636  15694  10560  15608  8169  16336  16322  13449  2256  1172  5343  16027  1898  6533  13807  14808  16210  8531  18199  4243  18195  7667  7167  13287  7660  18198  1466  11795  7673  16976  17166  16209  7044  17159  8248  15317  1456  1897  8603  13580  15936  5496  15921  11859  6450  9752  2970  14364  13646  11865  232  15467  10163  7468  18864  12846  822  13758  5146  4438  7543
9993 15081  10167  15077  8044  5143  15290  5868  15293  5866  6533  9429  3155  13320  3751  18247  17118  9426  17119  18246  15890  11846  6500  3318  16628  15412  9438  5496  16643  899  4315  15387  13439  11429  2271  5140  16961  13626  317  8603  14052  17384  2187  7780  12367  2317  17053  12416  2677  16132  3724  16336  8035  18248  2376  14855  27  5277  16134  4799  13764  11025  7167  8636  2838  550  13295  14832  3319  9437  8479  17  15203  12088  3265  8064  11711  8531  15417  17502  10574  14740  13428  13646  11708  3191  8075  6513  1898  3277  6419  1989  15485  11029  9410  17707  3743  12483  11851  16656  2072
9994 9769  16656  16200  13480  13729  15081  16660  2187  13439  15364  13601  14832  6258  5863  16687  10323  6450  150  18093  18746  11621  16644  15116  16361  5793  15936  16876  6523  5353  2722  6255  16521  4315  3748  4912  6500  13702  13365  5143  13786  13486  13320  13746  13852  2970  15688  8636  18305  2375  4820  18246  11565  13853  17591  15716  14699  16535  3439  3426  15722  3750  15860  15608  4415  3828  4620  3137  16357  11740  13307  13475  10825  1497  13509  16294  8639  3434  18565  14834  15609  4171  15110  15763  15595  15931  13551  10225  14777  390  6268  9171  13477  18812  9426  15801  9760  12103  4964  3759  5448
9995 15890  15723  16660  15608  3425  17048  2225  6635  5623  5868  5467  2010  10208  13251  18565  16265  8343  17406  16673  3616  11621  1989  8530  5887  13834  15768  6927  8038  18347  3439  4850  6090  17019  15769  18685  18084  8728  18268  82  13437  18749  17047  11740  5115  16456  15086  7677  6052  4620  2913  15606  13113  15446  12537  1996  18195  8861  9065  15895  8639  8541  13250  519  13453  15089  17756  6523  4799  695  15746  16461  2187  6911  11715  13333  14832  6921  10041  2275  6098  8865  18686  18752  3844  13184  12739  18148  15724  6083  8044  13746  10750  17367  7222  12689  4138  7983  8841  6186  15682
9996 9769  17367  5991  7660  15608  2906  8733  9699  7677  14206  10208  16425  15890  16679  6052  18461  18686  2970  15746  6249  18685  18268  16423  6255  16960  3836  15086  5909  4450  17156  8044  9065  17166  17562  7130  5984  9301  5077  15077  16918  5957  634  8095  13774  16361  15081  16233  16265  11488  16259  18687  7732  18084  13475  5115  17756  2974  14914  1106  8775  13158  6604  5467  18226  10690  16684  17591  18636  15544  13165  1441  11729  18459  6606  7314  9304  16514  6523  1618  7618  14433  8635  11894  5996  6512  4168  2321  15150  5581  9794  15606  12739  4246  6243  2334  13754  14004  10949  16660  1587
9997 15794  5467  18461  5909  13408  10690  8095  14309  83  15714  15420  6091  15150  15928  15819  13491  5462  6512  5502  15720  12011  13989  8730  13744  4954  6104  16470  13749  3697  15920  15089  11681  14117  4598  15415  8103  6031  18752  18459  15796  1555  16257  15789  14706  6784  2307  12353  14034  6476  9705  20  8349  13633  7677  15900  10695  15722  9866  13486  6516  6511  246  2556  18456  11512  13682  8184  2181  13160  16092  4989  9699  8166  15797  15811  15791  519  15083  8029  1227  13334  2358  4973  13701  15854  8264  13801  15612  9966  5590  16514  16649  8720  10968  8723  6644  13528  16595  13796  18452
9998 6091  8730  15720  5874  5467  11735  11729  5462  15794  16964  15714  13765  6088  13749  17127  13485  12354  13411  6248  15797  17482  13757  16501  13744  6784  9699  1555  15854  13408  6086  5400  15420  16649  6024  12429  8877  16423  8723  4598  12011  16679  1227  16037  16960  10690  5887  6073  13837  6087  9705  15928  17378  15296  12352  5726  13475  4958  2556  2571  3473  3611  13672  9260  5590  14191  5909  1893  788  15365  18654  6520  2924  6104  15920  16100  9866  16486  2670  14706  815  2511  1226  12353  849  2641  16671  17152  645  15929  9856  17767  11723  2782  9054  8095  83  12889  8980  10601  17035
9999 6081  6087  18684  9699  15080  10690  7396  8184  11202  15928  1336  5863  11437  16514  13760  8179  15900  6106  18757  17333  1863  15746  5492  12690  13827  1929  15903  3547  6110  9373  14827  3885  13989  11857  10433  11763  17156  509  6512  3350  2840  5909  5590  17304  4958  17560  7405  17299  5493  17374  5490  3365  17464  16198  805  8125  15076  13993  9774  11439  4746  2043  9510  5502  17307  17133  14112  16526  10586  14826  17653  18685  8842  17380  155  11211  6224  2913  7118  12842  10444  9760  6773  3546  6435  10591  184  15636  6186  9535  15422  9735  8447  6510  8775  10589  4587  4591  8446  4318
10000 15780  14749  14750  14082  15778  14738  5492  15748  3179  14081  15752  15782  10549  5490  14408  5316  16744  5773  17127  5049  5906  12354  15777  14403  14407  5186  17128  14815  6845  15760  17274  3181  14083  17476  10306  2786  6922  1890  15682  15680  13227  13541  9082  15779  5418  15701  5502  3405  5193  15037  14402  10648  14414  14780  10547  18685  5458  17365  13307  5129  16420  12054  1082  3400  16417  3882  2674  16466  4968  4836  4905  13229  10415  7944  14688  5048  14595  14782  3883  3937  9017  17938  6335  12055  7442  13603  14469  15774  10401  13235  17530  15574  5422  1781  11982  10347  9016  12060  9243  16990
10001 15780  3941  17128  15782  15778  12352  12354  3181  14082  15682  17127  5773  14749  13280  17476  7665  84  4450  10755  14750  10107  15041  15760  2287  3415  5458  869  10546  14402  15318  9243  6845  5129  9226  15592  3179  14738  3218  14408  3409  15683  10407  2891  9993  8117  14414  10401  16038  11982  10111  1711  10415  15680  7756  5317  9984  6740  15640  5854  7944  5485  612  15963  6387  10344  14302  15779  4195  13905  14533  846  4052  16698  3944  16697  12492  18685  3883  6922  15811  7099  8574  15464  10347  18734  17863  7397  17530  17527  14780  4063  18753  4126  13486  17756  4328  17362  5492  10936  3672
10002 12492  10344  15941  7099  4907  15669  490  17127  12493  6386  9226  10755  17128  6702  13394  12528  17374  13690  3588  8254  9221  939  940  13742  5317  15486  5153  14190  6387  5316  9867  4272  7439  12354  3179  16947  10992  15784  4358  14083  14875  13286  3212  12081  2118  12489  16948  4162  3413  8099  2114  13415  8039  5773  15805  15779  18747  5398  15414  9862  9251  17766  13469  4801  11735  17952  10239  13804  6388  18745  17121  2122  14183  7182  6679  15967  16269  17711  13468  15539  224  4823  467  17040  5165  13024  202  15416  10741  12490  1884  10996  3650  2891  2510  10038  18788  3409  17759  13905
10003 13578  12354  12492  17128  12089  3448  17040  12352  14239  7099  12417  4907  8099  3415  17041  3595  8039  12489  3121  17127  224  10741  6702  3479  13917  17685  16232  15784  12537  14183  7182  1505  4272  3453  14227  16091  10344  15967  14190  1423  2617  15782  18753  15370  9221  16120  4823  3417  17654  16948  13905  12545  17710  14224  13685  14225  15399  10063  12534  14495  3409  16086  2893  2620  16947  4910  9226  12357  8244  4338  6886  6887  4821  16089  3207  17711  10777  11779  17287  6009  14529  16585  14226  15317  6685  15523  12303  6822  15764  15120  11986  14822  9116  12081  4958  3594  13469  5964  11141  13533
10004 490  15811  15793  6181  17129  12545  15784  14190  16265  12352  6007  8587  13469  17130  3448  12534  15967  15819  17041  16770  16925  8583  8346  4823  9425  4847  5735  8039  486  13742  15127  12357  9112  4471  17127  343  12529  5733  11782  13286  15916  17121  15779  12208  1658  16374  11779  15607  16556  3417  10577  14298  2436  10149  13104  5521  13905  15496  14885  18267  14186  14184  110  3559  3453  4272  3650  11313  5520  15785  14188  14224  17299  13290  9221  3402  18753  7780  12531  12492  14183  15794  14585  2893  17304  3686  13305  8860  12410  14239  16020  18681  10411  2611  16120  16641  12027  6805  1573  12081
10005 15784  5374  8244  15160  12089  15962  15866  8587  15794  17130  3417  15782  18750  3694  15811  15692  15954  14092  13468  13690  17058  14093  15492  13612  16220  8265  18753  17059  17356  1658  16165  15082  15769  15764  10413  15033  15624  3415  3431  1770  13157  15623  14544  12081  13312  15622  10815  9828  12782  8198  8583  11782  15819  16164  2246  16023  5484  11993  17041  17358  10052  17038  10410  13469  16117  16750  14550  12428  13289  17129  15494  5812  2881  10412  13286  15725  15963  14195  12772  5463  15524  12353  14554  15539  8847  5877  115  9892  3495  3121  13222  10060  16120  13086  9860  17098  15516  12545  15785  15786
10006 8583  16440  15794  5662  8587  17129  849  10936  16437  14741  13288  17486  13401  17134  7437  18282  9741  15055  7589  15739  320  2815  17059  12088  15765  17130  2881  16750  919  9734  9860  555  10887  7089  9112  15861  3474  15787  15954  17058  13615  15770  17140  7551  4808  15215  13289  11445  15796  5463  605  15663  16023  15763  16747  16745  15684  14742  15937  622  3319  10733  14744  5549  17368  10083  15662  16741  16256  15624  7101  17751  10710  9822  11066  10074  6455  16696  14034  16020  17132  6261  16869  18443  11795  10708  15809  11486  14740  6262  15133  10188  5337  5501  14334  10687  14037  11448  13310  309
10007 14090  8844  14769  16741  7757  17484  14091  14770  15215  1650  13690  15786  15189  2815  7678  7587  16747  15757  875  17486  16750  13352  12363  15492  11905  16202  15794  329  4059  7431  12094  12480  1508  3571  15842  9362  2499  8244  3183  9057  15316  4007  14089  16576  5385  14744  10942  6411  18536  9371  17160  10156  14743  1510  17400  1680  15196  14869  15796  18764  5199  7634  6055  16847  16925  2562  12359  15758  1985  14776  17156  128  10393  14773  12494  7425  2496  14092  7636  11270  10740  14832  15204  620  1406  13292  15208  1225  14270  7638  2808  3573  12081  8114  16660  1998  12433  5713  16054  14918
10008 15781  12695  9201  11648  15788  12692  9208  6256  6266  12739  5560  14229  15261  11661  9250  15795  5654  15518  5552  12697  2890  7591  10804  7103  5564  17052  876  16999  16737  5914  15027  7687  6620  3945  11656  10802  9071  5500  18084  11652  5193  1793  12746  15024  13661  16055  7541  3405  17135  1505  15869  909  7436  15561  10086  15426  6263  15917  8585  3590  15157  17413  10801  16742  15910  13390  15541  3052  3445  6260  6505  5910  18756  18424  13339  6618  2347  10153  614  3060  618  9532  6675  10647  5746  17760  7102  16049  935  916  8701  7435  14228  18742  14125  16690  5819  9773  3449  4649
10009 15789  15316  12361  14091  16501  15791  8844  15790  7089  1508  7091  17054  15321  7101  15866  11340  11336  14090  14093  12363  12359  15363  15327  15053  10578  15132  7650  12494  14094  14092  6091  15786  1347  6934  7272  14804  16741  18654  1872  1510  18536  12713  12482  12481  16592  14769  13377  9791  4339  7011  3081  15753  17055  15517  15054  875  8702  4617  329  18733  8120  2903  10671  1225  15854  2475  4340  15196  10757  8576  15055  15625  14234  13606  6390  12777  12480  15491  18764  4998  4008  14233  12488  10661  15755  4734  16496  10392  13261  1692  15799  4009  13693  6004  10558  6049  16576  9775  13404  16361
10010 15791  15789  15790  14234  15840  15864  12359  15787  15786  12363  14233  14235  17054  17759  15512  15908  14769  3429  7091  5513  14091  15874  274  14236  13694  13288  3425  14768  12361  15959  14770  16741  12429  15491  2099  15363  5191  10671  16941  13510  12357  15845  16887  10363  4007  12718  14090  6091  13377  15517  1242  16501  17055  5195  2247  12494  8579  1508  5198  16322  1945  15169  8248  11654  14237  13342  13408  16886  12365  15316  17483  3824  1638  12659  15578  3438  9012  12491  10661  5519  3571  12423  5867  15876  14773  15583  18270  5250  8844  17403  3431  776  5817  12789  2251  99  12219  8247  15817  6574
10011 15491  17122  15803  15804  12363  7091  12359  6927  14233  12361  17120  12429  2099  15791  16569  12418  7089  15800  12494  8248  16199  15833  15786  7543  17444  12219  15845  16204  15178  15773  5198  14234  6921  6929  5195  12491  14235  15514  15561  5867  13913  10053  455  8073  15719  4198  1833  12423  15560  12483  8251  926  6574  16736  15817  14494  15181  15180  861  16567  15799  9435  3425  6261  16087  16508  14236  18091  16572  2104  14405  14769  6918  15816  13036  13746  7679  15169  16202  12366  6262  1663  8337  15775  16913  15859  677  17954  16941  15187  14406  9424  12485  7550  16957  7406  2480  12718  15191  521
10012 10993  13613  12359  17444  5464  2099  15773  16217  15804  8655  8251  14091  16738  8649  15563  17954  4356  4903  211  18750  10182  13746  16957  8341  12366  17400  15803  15676  1888  15859  17635  15363  8004  13667  14092  14233  6154  6888  17656  15673  8337  17772  1908  17487  5225  9212  4728  13383  7206  7679  13781  16568  2104  6882  14838  5519  15561  15358  17054  2889  2390  16204  8643  10217  13826  3138  17122  2691  2892  8247  15734  12219  5313  16165  14076  15840  15263  14413  171  14090  5564  15635  3287  8248  15817  17767  15589  15845  9963  9185  17643  15562  13241  17471  12494  6693  12491  13357  17120  3593
10013 6256  15781  6266  12695  15788  2890  15848  11648  909  6260  904  11661  9250  16050  916  480  13390  897  920  6267  8589  914  9960  12692  9257  9248  3172  5595  6264  1051  15632  3951  17760  10132  5500  17768  7088  8639  16976  6263  12352  17488  12697  18730  15503  18687  3677  1408  1038  17539  671  15716  519  13277  2091  13381  15727  1515  8245  4475  7514  7541  4026  12354  13279  15290  7103  2119  15917  16053  4479  12739  14857  9201  7436  11552  12861  18287  13611  17413  841  1818  808  15115  10742  2121  7516  6511  15159  13339  11656  7945  10952  7435  4179  4180  1045  1966  661  8646
10014 15781  2275  16201  11661  17122  18742  15788  16194  11648  13291  15367  17126  5603  17120  7591  8312  2128  5466  7016  11487  11656  12861  13311  10743  17298  1507  10958  13287  18743  1809  2134  7013  15851  7433  8144  17124  17084  3175  6505  16053  17447  10310  18725  1389  5604  8740  5051  6265  13309  11652  4805  12085  9815  7541  2441  1899  2797  17086  1398  17123  14781  7596  2115  11771  14857  15621  16055  1394  1505  4999  8250  8151  5614  7687  15701  5857  11716  5917  13202  11003  10067  18721  14783  16050  18302  3852  2121  6795  3420  9227  9293  8588  10309  10744  8993  9874  18075  16058  13428  7252
10015 15781  2275  16201  16194  15788  16431  17298  13311  13287  7252  17122  18725  2128  15367  7541  5603  17084  17447  16595  1881  9071  15144  18742  6667  17301  8242  13310  2134  12692  5134  13309  11487  6645  7670  7351  18743  15851  12607  1949  2565  10744  16302  2570  3712  9356  15853  6234  9388  17086  8312  9293  1899  15862  16430  874  7591  1941  5604  5665  9350  2012  11853  12112  15261  5189  16053  14855  10752  12424  6480  12710  9227  8144  6265  15518  12786  8151  17123  15795  17028  16705  11656  12391  14407  12218  18675  18677  17825  16593  13291  238  7016  8582  3201  11681  11606  8118  16433  17632  1389
10016 10728  13470  16020  10731  4206  3893  13138  13460  15281  14721  5642  15441  15660  18262  18228  16085  16833  3026  5767  6973  18231  5849  16681  2370  8411  13403  7547  3866  6467  6612  12171  14690  10745  15961  8243  18299  9868  13465  14277  5169  3835  15426  18264  14281  9378  5533  12770  11899  11370  12029  3819  14105  16025  5170  12173  13471  10476  10253  5922  15964  10367  7906  5665  15484  13683  16388  15784  9728  11122  8164  11372  4915  14703  2769  14961  12898  10109  18009  15663  17510  2905  17081  3816  7918  17174  8624  14967  17651  10072  11251  11889  12263  12163  15287  10583  999  6822  10314  9235  4525
10017 10529  8700  11360  3031  1007  9224  15442  9249  8688  12933  5569  9221  9226  8186  15444  2940  15952  3504  17073  17870  15953  15445  12930  2192  6426  17561  15218  17868  11366  12162  12993  9252  8179  344  3823  10430  13  8184  10541  12828  15659  4387  4352  18835  17079  4795  15183  4040  7905  12253  15441  16358  13781  15676  15954  4550  12906  1017  8698  8177  10505  1989  11731  5042  13723  11859  7228  3503  14781  9381  13780  6755  14368  12429  2397  3819  14775  3085  11459  14778  6756  1320  8133  6699  15924  16295  9220  10568  10730  11543  3082  7583  17076  15221  3646  10445  9570  15545  11536  7186
10018 15441  5642  15660  8411  5849  4206  15663  6973  9843  3835  13138  11251  3026  10728  10731  17005  7547  5643  2941  7569  12994  14281  7444  17649  15784  9728  32  18401  142  8400  13465  2868  2297  8448  15281  18416  5767  9488  15817  14803  11131  83  4913  17081  13000  12343  13683  3893  14279  18264  15964  18262  18404  18228  6612  17650  16833  16681  15961  16250  11249  18231  15963  9378  2576  17395  12770  18412  12422  10495  14277  9953  6040  17702  3987  2589  16023  4467  3473  16388  11636  8243  16612  1054  6426  16025  13154  35  17537  18299  8741  12263  6444  10253  374  11702  7826  8198  5159  16027
10019 15660  11251  17005  10728  5169  13735  3472  9843  2863  17006  6973  15663  5849  4601  15454  9728  10476  13737  13738  6426  7547  10583  18711  17174  9631  2224  17080  4121  10470  10581  3474  17170  16681  18709  10580  13000  12263  18712  12422  11131  16250  17702  10731  2297  4886  4206  15507  18401  5767  3026  18262  15662  4728  4815  4007  5170  15121  14281  12994  8243  14277  11947  14282  8916  585  5156  8582  11249  35  3835  12426  17597  8400  4595  1663  3502  672  7007  13003  8624  9913  18412  5159  16085  1326  7541  10732  7582  11818  17602  32  5186  2876  2877  1417  18708  9953  6612  4525  5642
